text,label
रट @rkhuria: कॉलिंग ए पीएम \ज़े2\एक्स80\एक्स98नीच\ज़े2\एक्स80\एक्स99 लवर्स गौरव का कार्यालय का पीएम. परंतु को प्रभावित पर गौरव का कार्यालय काफी हद तक उच्चतर कब अ पीएम इंडल्ग्स ईण\ज़े2\एक्स80\एक्सा6,0
"""रट @chitrapadhi: हम है ए बहुत सेवा मेरे सीखना से आप",0
@GorwayGlobal @Nidhi तुम्हारी संस्कृति पराक्रम सिखाने आप सेवा मेरे कॉल से प्रत्येक नीच.कैन आप कॉल तो आप का नेता नीच किसको आप लगता है सेवा मेरे वरशिप.,2
"""रट @ashwinskumar: *ब्रेक्स सामाजिक मीडिया टूटना सेवा मेरे कलरव थीस*\न\नमानी शंकर एयर हस सफलतापूर्वक कार्व्ड ए नीच",0
"""रट @pbhushan1: साथ में सब बेकरार युक्ति का हार्दिक सीडी",0
@amishra77 उस व्याख्या सेस ए बहुत के बारे में तो आप का नीच संघी शित भर ग्या ब्रेन.,2
रट @myvotetoday: यू जानना इत\ज़े2\एक्स80\एक्स99एस #न्यूंडिया व्हेन:\न\ज़े2\एक्स80\एक्सा2 @OfficeOfRG जाता है सेवा मेरे टेम्पल्स\न\ज़े2\एक्स80\एक्सा2 2002 नहीं न मुद्दा में #गुजारटिलेक्शन \न\ज़े2\एक्स80\एक्सा2 #मनीशंकरायर सस्पेंड\ज़े2\एक्स80\एक्सा6,0
@republic कांग्रेस छुआ नवीन व कम में गुजरत इलेक्शन\न1.नीच पॉलिटिक्स\न2. मुलाकात पाकिस्तान डेलीगेशन\न3. कास्ट पोलित\ज़े2\एक्स80\एक्सा6 https://t.co/Y8xvHIxka7,0
@TimesNow एक और नीच समकक्ष जातिवाद टिप्पणी द्वारा द्वारा @INCIndia @INCGujarat,0
"""रट @rsprasad: प्रौद का इण्डयन डेमोक्रेसी. @narendramodi- ए पु रूप उत्पन्न होने वाली में दरिद्रता",0
हर तरफ नफरत क्यों है प्यार है ही नहीं माही माही है महत्वपूर्ण,0
@ExUntouchable @SaffronDalit हे बिलोंग्स में  बीजीपी आईटी सेल अंडोब्टेडली. क्रेटिंस पसंद उसे deceive दलित into the हिन\ज़े2\एक्स80\एक्सा6 https://t.co/udhTkZFAiE,1
चलो आब to mushroom भि aa गाये ...सो any party which promise to give मशरूम्स to वोटर्स MUST win election \नपाक\ज़े2\एक्स80\एक्सा6 https://t.co/oVf9dv9XJM,0
"""रट @SRKsWarrior1__: A Person who रेट्स वोमन and कॉल्स them """" 50 crore कि गर्लफ्रेन्ड """" surely क्वालीफाइस to be काल्ड नीच :) \नकुछ गलत न\ज़े2\एक्स80\एक्सा6""",2
"""रट @AshishSinghAME: #मनीशंकरायर \ज़े0\एक्सा4\एक्स95\ज़े0\एक्सा5\एक्स87 \ज़े0\एक्सा4\जेएससी\ज़े0\एक्सा4\ज़ेफ़\ज़े0\एक्सा4\सीबीएस\ज़े0\एक्सा4\एक्सा8 \ज़े0\एक्सा4\एक्स95\ज़े0\एक्सा5\एक्स87 \ज़े0\एक्सा4\जेएससी\ज़े0\एक्सा4\सीबीएस\ज़े0\एक्सा4\एक्सा6",0
@SreenivasanJain लुटयंस श्रीनी i dont care if गोव्ट विंस गुजरत or not but एनडीटीवी conspiracy थ्योरीज and अस.. लिक...\ज़े2\एक्स80\एक्सा6 https://t.co/rHmlNbUW21,0
"""वेथर """"नीच"""" is big abuse or """"झूठा""""!""",0
@goyalsanjeev इत'एस obvious कश्मीर is slowly but surely turning away from पाक-स्पॉन्सोर्ड जिहाद. Both इसी &एम्प,0
@aman87542 @ThePareshRawal Beta इससे pata chalta है tu किसी gutter chap कि पैदाईस है है आउर् koi नीच hi तेर\ज़े2\एक्स80\एक्सा6 https://t.co/lDxvURLS0y,2
"""रट @JuzarKVora: """"मितरों",2
"""@laluprasadrjd Wo sab jane डो....\न""""नीच"""" कयों बोला....\नसाब se बाडा मुद्दा ye है...\न\एसीएस0\एक्स9फ\एक्स98\एक्स81\एसीएस0\एक्स9फ\एक्स98\एक्स81""",0
सागरिका tu भि trap ho गई है get out now,0
रट @rkhuria: Prime Minister मोड़ी गुजरत कैम्पैन: \न्वो for मे: \न-इ am poor \न-इ was चैवाला\न-माई Family हस humble औरिगिन्स् \न-इ have 56 ईण\ज़े2\एक्स80\एक्सा6,0
"""#मोड़ी प्रमाइज्ड a #न्यूंडिया during 2014 पोल्स",0
#नीच रिमार्क: #रामदेव सेस wrong to discriminate on basis of caste \nhttps://t.co/xEY5xed4MJ https://t.co/dQ1CVeMMxQ,0
"""रट @sidmtweets: पीएलएस see this video as to how गुजरतीस are रिअक्टिंग to थिंग्स like नीच",0
रट @swatma21: @Rohit_Sardana__ @JyotsnaShrimali शोकिंग. No body can think जवेद can say थीस.ऐम्बर्रासिंग. Can any learned man spell थीस\ज़े2\एक्स80\एक्सा6,0
"""रट @skull_baba: """"मितरों",0
"""रट @Vishj05: """"मितरों",2
@smitaprakash @anandnama Dinner on 6थ and the नीच remark on 7थ!,0
@zeba_bhabhi अफ जेबा रांद तेरी bur ko झमके छोडूँगा https://t.co/Q0wsGJZq9a,2
मैने kaha कि अज to na main तुम्हें छोडूँगा na तुम्हारी गांद मारूँगा. अज main तुम्हें जीभ se चाट कर मजा\ज़े2\एक्स80\एक्सा6 https://t.co/ZfrVRDYwqD,2
मैने kaha कि अज to na main तुम्हें छोडूँगा na तुम्हारी गांद मारूँगा. अज main तुम्हें जीभ se चाट कर मजा\ज़े2\एक्स80\एक्सा6 https://t.co/Uc6x0R9mhq,2
@BhavaniAunty @ill_priya @Chocolateboy188 @chori_katil @SadiaDoll18 @sumitra7777 @neha272727 @anju_india\xe2\x80\xa6 https://t.co/xL0N06aB04,0
रट @Srraman2: @archanahousewif अफ भोसिडकी अर्चना तुझे ऐसी छोडूँगा मेरा लौडा se तेरी चूट फटेगी अज https://t.co/2dohRZmuGb,2
@archanahousewif अफ भोसिडकी अर्चना तुझे ऐसी छोडूँगा मेरा लौडा se तेरी चूट फटेगी अज https://t.co/2dohRZmuGb,2
@suhanitrivedi01 @roopa_randi @priya_hhh तेरी पिछवाड़ा भि ऐसी छोडूँगा https://t.co/zcZWinQYPG,2
@priya_hhh रंदी तुझे ऐसी छोडूँगा तेरी गांद tho फटी जायेगी सर्फ पलंक क्या https://t.co/lTqm2A9PCm,2
मैने kaha कि अज to na main तुम्हें छोडूँगा na तुम्हारी गांद मारूँगा. अज main तुम्हें जीभ se चाट कर मजा\ज़े2\एक्स80\एक्सा6 https://t.co/otdFsbh5fz,2
रट @Srraman2: @BhavaniAunty @ill_priya @Chocolateboy188 @chori_katil @SadiaDoll18 @sumitra7777 @neha272727 @anju_india @AyeshaK77862930 @na\xe2\x80\xa6,0
तुम्हें जीभ se चाट कर मजा दूँगा मैने kaha कि अज to na main तुम्हें छोडूँगा na तुम्हारी गांद मारूँगा.\ज़े2\एक्स80\एक्सा6 https://t.co/VczoMFFRZK,2
मैने kaha कि अज to na main तुम्हें छोडूँगा na तुम्हारी गांद मारूँगा. अज main तुम्हें जीभ se चाट कर मजा\ज़े2\एक्स80\एक्सा6 https://t.co/YjlkRix5LC,2
@Meera39452960 तेरी सवारी mi करूँगा मेरी रांद..ले तेरी चूट ऐसी छोडूँगा थू chal नही पाओगी https://t.co/3nv8eMrPBq,2
रट @virginziyakhan: मैने kaha कि अज to na main तुम्हें छोडूँगा na तुम्हारी गांद मारूँगा. अज main तुम्हें जीभ se चाट कर मजा डो\ज़े2\एक्स80\एक्सा6,2
@Chaudhry_JaaT @nimish41128245 @Taxidri27164100 @RKPandeyGuruji @sghoney4545 @trueindianAliya @narendr21630865\xe2\x80\xa6 https://t.co/RrFx2mu0RB,0
रट @RaviSRK555: @_Asiff तेरे जैसा गांडू Fan Ni H Ye @itsRajVerma \नजू Fake वदो बना Ra H Tu साले झंट के Baal See His फनशिप \nhttps://t\xe2\x80\xa6,2
@IndianStudent @yadavtejashwi @CongressFans Beta tum मुग्लिस्तान क्यो नही छले जाते यहा झंट उखड़ रहे ho,2
@Chaudhry_JaaT @nimish41128245 @Taxidri27164100 @RKPandeyGuruji @sghoney4545 @trueindianAliya @narendr21630865\xe2\x80\xa6 https://t.co/QIifqnvUFO,0
@sonu_Bapat @ShawlMahira @rohan4747 @BiggBoss @ColorsTV चुटिया पंती कि बी had hoti है yar झंट लोगो कि झंट फ\ज़े2\एक्स80\एक्सा6 https://t.co/RV7xsWhMBO,2
@BeingLuvtyagi अबे चोड़ुओ क्या झंट bat करे be tum log हावल सालो औकत me रहो अपनी चुटियों,2
@ZIAUL2K @INCIndia अबे लंड Fakir Chin एक Communist देश है...... उसे अपने नागरिक ko कही भि job देनी है..... ट\ज़े2\एक्स80\एक्सा6 https://t.co/MJSq9NfKkd,2
@ashu3page Be चूटी ये..क्रोड नही Crowd होता है. झंट ka पत्राकार ho क्या!!,2
@Chaudhry_JaaT @imindianydmm @Traitor_Javahar @nimish41128245 @Taxidri27164100 @RKPandeyGuruji @sghoney4545\xe2\x80\xa6 https://t.co/5U4OzidjSh,0
@sanjeevbhobia @mkhankayamkhani @kmayank151 @Ridhijain01 @OfficeOfRG सोच चिनिस sher तेरे बाप के घार me घुसकर र\ज़े2\एक्स80\एक्सा6 https://t.co/YxOBBgjzee,0
@Janvii2004 @sabazaidi1_s @ShahTabo फकीना के डोगिस सर्फ 50के me hi खुस होगई क्या झंट फंस ho tum झंडू log फंस\ज़े2\एक्स80\एक्सा6 https://t.co/SSoC0Y7FzE,2
"""@JhaSanjay @OfficeOfRG झंट भै",2
@Chaudhry_JaaT @Traitor_Javahar @nimish41128245 @Taxidri27164100 @RKPandeyGuruji @sghoney4545 @trueindianAliya\xe2\x80\xa6 https://t.co/q3T1hwVyj1,0
@CChristineFair Thats way out of my ढेप्ट्ह्. I was speaking as the owner of more than one झंट which i always (मेनी\ज़े2\एक्स80\एक्सा6 https://t.co/dmNu3i73xn,2
Me : आउर् भै life कैसी chal रही?\नफ्रेंड: जिन्दगी झंट जवानी पगल.,2
@Stalker799 @BelikeHassan तुले कि झंट,2
@brijeshkalappa चुटिया है tu ka झंट फाड़ लेनौकात है to,2
@lyXsLpXXcnE7utZ @28abashir @PriyaRandi2 @priyarandi51 @sexy14963907 @Ritika40491271 झंट बना k आओ tab पेलेंगे,0
@karanjohar झंट ka baal नहि he tu सरक ka,2
@CChristineFair I think plural is still झंट.,0
@prasanto But you are करेक्ट. It was a टाइपो. It MUST be \ज़े0\एक्सा4\ज़े\ज़े0\एक्सा4\सीबीएस\ज़े0\एक्सा4\एसीएसबीएब0\ज़े0\एक्सा4\एक्सा8\ज़े0\एक्सा4\सीबीएस! And splitting झन्ट्स् is totally appropriate on थि\ज़े2\एक्स80\एक्सा6 https://t.co/726jiO0r18,2
@RealIntolerant @SatyaSibaSabat1 @iamjackshukla @pawanism_vinay @iamtrk_khan @AppleBacha @rameshlaus @iamsrk\xe2\x80\xa6 https://t.co/ChqO5wQ7TV,0
@ravirajkapoor1 @AjayKushwaha_ हाँ झंट बात करनी चाहिए पढ़े चटिये liberal गंदू,2
@CChristineFair Enough of झंट &एम्प चुटिया,2
@iamrakesh6 @jessphoenix2018 I said u दोन'ट go into रिलिजन. अचा एक hi example तुझे कश्मीर देख रहा हैना अर्मी\ज़े2\एक्स80\एक्सा6 https://t.co/4QMshA6iCQ,1
@kunalkamra88 There बाप को.भि कंडम पहना चाहिए थ...चिपकली कि झंट,2
@RealIntolerant @SatyaSibaSabat1 @iamjackshukla @pawanism_vinay @iamtrk_khan @AppleBacha @rameshlaus @iamsrk\xe2\x80\xa6 https://t.co/ROQDTCJyq7,0
@HitmanCricket @Sassy_Soul_ तेरी गंद me danda भोसड़ीवाले. \नतु उसकी झंट के बरस्बर भि नही है.\नलौ यो.,2
@Jyotisingh696 लग्ता h आप कि झंट नहि h इसका मतलब आप कि Boor me bahut निखार hoga,2
@itsmkyadav @BJP4India अबे चिपकली कि झंट....10 din wait कर आउर् अपनी औकात mein aa जायेगा ...\एसीएस0\एक्स9फ\एक्स98\एक्स82,2
@_Asiff तेरे जैसा गांडू Fan Ni H Ye @itsRajVerma \नजू Fake वदो बना Ra H Tu साले झंट के Baal See His फनशिप \nhttps://t.co/sVm1pBmLuz,2
@dnyaneshphadnis @JhaSanjay हा झंट के baal खड़े ho गाये \एसीएस0\एक्स9फ\एक्स98\एक्स82\एसीएस0\एक्स9फ\एक्स98\एक्स82\एसीएस0\एक्स9फ\एक्स98\एक्स82\एसीएस0\एक्स9फ\एक्स98\एक्स82\एसीएस0\एक्स9फ\एक्स98\एक्स82\एसीएस0\एक्स9फ\एक्स98\एक्स82\एसीएस0\एक्स9फ\एक्स98\एक्स82\एसीएस0\एक्स9फ,2
@RepublicROFL झंट भार कि party split भि ho गाये to bal Hi बचेंगे.,2
@Chaudhry_JaaT @nimish41128245 @Taxidri27164100 @RKPandeyGuruji @sghoney4545 @trueindianAliya @narendr21630865\xe2\x80\xa6 https://t.co/z7CUi3ghBG,0
@Chaudhry_JaaT @nimish41128245 @Taxidri27164100 @RKPandeyGuruji @sghoney4545 @trueindianAliya @narendr21630865\xe2\x80\xa6 https://t.co/IYki66SIY7,0
@sambitswaraj @YouTube झंट si चीज ka मुद्दा to देखो ...ईण हरमियों ko log mar रहे hain .रपे ho रहे h उसकी की चिन्ता नहि,2
@KumarVikrantS @AdityaRajKaul @pal_ji @mausamii2u अबे लड्डू लाल.. देश कि जनता ko अच्चि ya बुराई समझ आती है !\ज़े2\एक्स80\एक्सा6 https://t.co/X1rTRzmBtk,0
रट @_Strange_Evil_: @Stannis77413111 @AaltuJalaltu अबे लंड के टोप्पो.\नशूर कि झंट. तेरे मा mein लंड देखे भैन ko pregnant कर्दूंग.\नभस\ज़े2\एक्स80\एक्सा6,2
@imprantik12 @StarSportsIndia झंट नही,2
@kapilmittalrpr अपना तल देख ले आपिये.... गुजरत me झंट भि नही मिलेगा,2
@sardanarohit @iChowk_ रोहित अब TERA क्या HOGA बगड़वे \एनबीपीपी TO गया तेरी औकत झंट के बरबर HO गया मुन्ने,2
@Chaudhry_JaaT @nimish41128245 @Taxidri27164100 @RKPandeyGuruji @sghoney4545 @trueindianAliya @narendr21630865\xe2\x80\xa6 https://t.co/X4RQck6bCG,0
@ImA_dil @jatinsapru @Wriddhipops तेरेको Cricket कि झंट समझ है\न चुप chap मद्रास me jake मुल्लो कि बात sun,2
@sexyhornyswati झंट जला di,2
"""@mohamme39091438 @AsYouNotWish टट्टी जैसी सकल है तेरी",2
@DryodhanM @abpnewshindi भै hum to अज भि un बेकसूरों ko मारते है आउर् आगे भि मारेंगे झंट ka baal उखड़ lo,2
"""रट @mooshtakh: @CChristineFair Thats way out of my ढेप्ट्ह्. I was speaking as the owner of more than one झंट which i always (मीनिंग twice",2
विरुष्का naam सनके hi झंट me आग lag जाती है \एसीएस0\एक्स9फ\एक्स98\एसीएसबीएब8\एसीएस0\एक्स9फ\एक्स98\एसीएसबीएब8\एसीएस0\एक्स9फ\एक्स98\एसीएसबीएब8 https://t.co/gj2UK8Dux7,2
@BahiskritAwaaz @ArvindKejriwal @DrKumarVishwas कभी koi दलित झंट भि उखड़ पया h क्या,2
@Chaudhry_JaaT @nimish41128245 @Taxidri27164100 @RKPandeyGuruji @sghoney4545 @trueindianAliya @narendr21630865\xe2\x80\xa6 https://t.co/MunDXpZ9Hj,0
@SRKsBahubali @atulakkii @aramraika @Ani_News @akshaykumar Wo झंट se नही cross hoga 130 सीआर,2
@Stannis77413111 @AaltuJalaltu अबे लंड के टोप्पो.\नशूर कि झंट. तेरे मा mein लंड देखे भैन ko pregnant कर्दूंग.\ज़े2\एक्स80\एक्सा6 https://t.co/ZiKGTknoF1,2
@Mayra280260 @PinkvillaTelly @ITabhane हीना झंट सुरनी,2
@TimesNow Is chut तरीके @rachitseth ko bolo मूह संभाले..... Did any court convict हिम....एमसी.... तुम्हारी गवर्नम\ज़े2\एक्स80\एक्सा6 https://t.co/XmSiawDaTM,2
अबे चुटिया ho क्या..कुच भि बोलते रहते हो..तेरी ma कि झंट जली होगी तेरे post se,2
@meeriqbal @Shehzad_Ind @narendramodi @OfficeOfRG @navikakumar @RubikaLiyaquat @rahulkanwal @chetan_bhagat @ZeeNews\xe2\x80\xa6 https://t.co/QUDQs4LPqr,0
@ANI \ज़े0\एक्सा4\एक्स85\ज़े0\एक्सा4\जेएससी \ज़े0\एक्सा4\एक्सा6\ज़े0\एक्सा5\एक्स87\ज़े0\एक्सा4\एक्स96\ज़े0\एक्सा5\एक्स8ब \ज़े0\एक्सा4\ज़े\ज़े0\एक्सा5\एक्स81\ज़े0\एक्सा4\एसीएसबीएब2\ज़े0\एक्सा5\एक्स8ड\ज़े0\एक्सा4\एसीएसबीएब2\ज़े0\एक्सा5\एक्स8ब\ज़े0\एक्सा4\एक्स82 \ज़े0\एक्सा4\एक्स95\ज़े0\एक्सा5\एक्स80 झंट \ज़े0\एक्सा4\एक्स95\ज़े0\एक्सा5\एक्स88\ज़े0\एक्सा4\एसीएसबीएब8\ज़े0\एक्सा5\एक्स87 \ज़े0\एक्सा4\एसीएसबीएब8\ज़े0\एक्सा5\एक्स81\ज़े0\एक्सा4\एसीएसबीएब2\ज़े0\एक्सा4\एक्स97\ज़े0\एक्सा4\एक्सा4\ज़े0\एक्सा5\एक्स80 \ज़े0\एक्सा4\एसीएसबीएब9\ज़े0\एक्सा5\एक्स88...\ज़े2\एक्स98\एक्सबीए\ज़ेफ़\एसीएसबीएब8\एक्स8फ\ज़े2\एक्स98\एक्सबीए\ज़ेफ़\एसीएसबीएब8\एक्स8फ\एसीएस0\एक्स9फ\एक्स91\एक्स8सी\एसीएस0\एक्स9फ\एक्स91\एक्स8सी,0
@sonu_Bapat @ShawlMahira @rohan4747 @BiggBoss @ColorsTV झंट इतना to मै एक din me कामता हू अब्त जलना mat,2
@Ridhijain01 @OfficeOfRG इसलिये रहुल गन्धी अज झंट उखड़ रह ह,2
@jassiOO7 @_ShubhamGaur_ @ankur0906 @SATAVRAJEEV We have pur एएस ओपेन्.. But u become a पप्पु झंट and कैन'ट see फ\ज़े2\एक्स80\एक्सा6 https://t.co/RwgWTWEUdJ,2
इण्डिया कि गोव्ट hi चुटिया h बीसी.. 125 सीआर जनता k लिए झंट बरबर doctor ह....कोई सुनने वाला hi ni ह....,2
@shanusamrat @VirushkaWorld @imVkohli @AnushkaSharma @BCCI @ImRaina अभे झंट key बाल\नहे is the same guy who कोन\ज़े2\एक्स80\एक्सा6 https://t.co/LVkXqFH2pX,0
@AzazShaikhIYC @SalmanNizami_ जाली na तेरी मुल्ले ..चिपकली कि.झंट साला,1
रट @sarcasticmcool: Me : आउर् भै life कैसी chal रही?\नफ्रेंड: जिन्दगी झंट जवानी पगल.,2
@jassiOO7 @rohitdignity @ankur0906 @SATAVRAJEEV Congress तुम्हारे एसे रहुल I झंट के बालों se भारी पड़ी है,2
@manu_manu333 @imjadeja अबे चुट्टे मुल्ले ज na अपनी मा se pooch tu बाप कि पैडा इश्क h ya मामा कि \एसीएस0\एक्स9फ\एक्स98\एक्स82\एसीएस0\एक्स9फ\एक्स98\एक्स82,1
@SinghJyoti155 @sudhirchaudhary Wo सर्फ हिन्दुओं के festival me hi band है ye मुल्ले कुछ भि करे band नही,1
@SajadmuhammedS @_SumitMishra @CNNnews18 @narendramodi Mushroom खिलाड़ियो क्या तुझे भि मुल्ले.,1
school dress mein hi चोड डाला building के नये मुल्ले वाचमेन ne मेरी बहें ko https://t.co/LoNfzCpON8,1
@AbhishekGhegde मुसलमाँ पेरहसने सेपहले सोच jara आजपूरी दुनिया ka हिरोहै,1
@Laxmi_N_Sharma @vivekkhandel75 @aajtak ज्यादा deep m एमटी जाये .. नहि to आप भि मुसलमाँ ho जाओगे ..!! Jo भि ज्या\ज़े2\एक्स80\एक्सा6 https://t.co/lXT0qOenHb,1
"""जो बहादुर the वो बलिदान ho गाये",1
@BBCHindi साला लड़ेंगे दोनो आपस मेई\एसीएस0\एक्स9फ\एक्स98\एक्स94आउर् मारेंगी मुसलमाँ को\एसीएस0\एक्स9फ\एक्स98\एक्सा9\एसीएस0\एक्स9फ\एक्स98\एक्सा9\एसीएस0\एक्स9फ\एक्स98\एक्सा9\एसीएस0\एक्स9फ\एक्स98\एक्सा9\एसीएस0\एक्स9फ\एक्स98\एक्सा9\एसीएस0\एक्स9फ\एक्स98\एक्सा9\एसीएस0\एक्स9फ\एक्स98\एक्सा9\एसीएस0\एक्स,1
"""@KRKBoxOffice @KRKBoxOffice आउर् sun भडुवे जड़े hue लैंड मुसलमाँ k naam पे कलंक",1
@BajwingAround Tum मुसलमाँ नही हो?,1
@aajtak @saurabhv99 कितने बेसर्म है log .... in मामलों ko v हिंदु मुसलमाँ करडिया .. सोचो अपने देश me कितना घट\ज़े2\एक्स80\एक्सा6 https://t.co/KvURNGf05l,1
मुसलमाँ kin रहों par chal पड़ा!! very emotional बयान| इस्लामिक विडियोस| इस्लामिक history उर्दु हिन्दी: https://t.co/2kh3DU9LSj via,1
@thewirehindi @Aam_Nationalist बात हिंदु मुसलमाँ कि नही लेकिन हत्यारा koi भि ho agar धर्म के naam par haya का\ज़े2\एक्स80\एक्सा6 https://t.co/rDK7lvw14F,0
@SolankiAkshayJ2 @asadowaisi आईएसआईएस may jo भि log है mere हिसाब se वोह मुसलमाँ तोह नही है. एसे लोगो ka koi मा\ज़े2\एक्स80\एक्सा6 https://t.co/JaIJKLYIdk,1
रट @MdArif87764195: @PMOIndia देश मेई नफरत ka बिज bo कर सबका साठ सबके विकल कि बात करते ho आउर् jab कही election होता है to शम्स\ज़े2\एक्स80\एक्सा6,0
"""मुसलमानों Ka हर फिर्का एक दूसरे ko काफिर कहता है",1
रट @ANI: अज हमारे hi mulk mein हमको सर्फ इसलिये निशाना बनाया ज रहा है कि hum मुसलमाँ हैं.मर्कज mein ऐसी हुकूमत है jo ऐसी सो\ज़े2\एक्स80\एक्सा6,1
@Longduel @786_maliks @SundarWaswani @shafiburfat @ShafiNaqiJamie @MQMBELGIUMUNIT @BBugti @a_siab भै तफरीक सय\ज़े2\एक्स80\एक्सा6 https://t.co/TrNNRt3vUB,0
"""रट @himanshup6767: #मर्त्युसिणसुल्तेद\नोबोडी जनोस about the actual way of worship of the complete God",1
@YorkeDancezib @ThePareshRawal @narendramodi @OfficeOfRG @INCIndia @INCGujarat हत्य ko जस्टीफाइड किया जा सकता ह\ज़े2\एक्स80\एक्सा6 https://t.co/AZeqEfRWJM,0
I added a video to a @YouTube प्लेलिस्ट https://t.co/2kh3DU9LSj मुसलमाँ kin रहों par chal पड़ा!! very emotional बयान| इस्लामिक,0
"""रट @Mazid_IN: @Shehzad_Ind @naDEEMHASHMAT @OfficeOfRG Tum to अब ye भि बोल सकते ho",1
"""@JhaSanjay दोन\ज़े2\एक्स80\एक्स99ट raise such थिंग्स now मोड़ी हिंदु मुसलमाँ बनना देगा",1
रट @RohitMisra20: @VeerLotus @SeniorDigvijay Jo मुसलमाँ पुरी दुनिया me करते है उसका reaction है. https://t.co/BuQiwbRLCB,1
"""@Shehzad_Ind @naDEEMHASHMAT @OfficeOfRG Tum to अब ye भि बोल सकते ho",1
जला दिया tha उसे आग hi आग hot as hell,0
@danyalkhan007 मुसलमाँ हों. दफनाना है जलना नई.,0
@NabaKumarMohan3 @PoetShankar @AmitShah @BJP4India @narendramodi @narendramodi_in @AjayKushwaha_ But आप hi log तो\ज़े2\एक्स80\एक्सा6 https://t.co/3m0IY07Cqh,0
@hanbalkhan9 @adii_ynkii @abrargg @Mujibansari6 @SushmaSwaraj @IndiainPakistan टीबी to ye v pata hoga कि is देश ka ऐ\ज़े2\एक्स80\एक्सा6 https://t.co/tTb6ZMCFDu,0
रट @SriRambha: Communal Criminal मोड़ी मुसलमाँ ka खेलाफ जहार उगल रहा है - दलित #पोपुलरफ्रोंट https://t.co/wSTXukjVWA,1
"""@Aam_Nationalist @Sanghi84774113 @SwetaSinghAT Sab आदमी हिंदु नही hain",1
"""रट @ItzZ_Me_Asad: - अपनी नजार Ko झुका कर चलो तके पटा लगे \एसीएस0\एक्स9फ\एक्स98\एक्स8अ\न\न- यह Koi आम इंसान नही",1
@nagendrapathak @sambitswaraj @OffcialRajiv यहा मंदिर मंदिर or बहर जकर मुसलमाँ बन जता है. गद्दर he ye https://t.co/6jnqK01R2a,1
अज हमारे hi mulk mein हमको सर्फ इसलिये निशाना बनाया ज रहा है कि hum मुसलमाँ हैं.मर्कज mein ऐसी हुकूमत\ज़े2\एक्स80\एक्सा6 https://t.co/oRRPgy21pa,1
@ThePareshRawal ToTo केया अज कितने मुसलमाँ dar केर b j p के लिए काम केर रहे है ye भि उन्ही me एक है,1
@Real_Aditi @Shakeel39816432 @VictoryForNamo हहा. #मुसलमाँ,0
अचा मुसलमाँ बनना है..\ज़े2\एक्स9ड\एक्सा4\ज़ेफ़\एसीएसबीएब8\एक्स8फ\निन्शल्लाह https://t.co/UEoVxd5oQt,0
Communal Criminal मोड़ी मुसलमाँ ka खेलाफ जहार उगल रहा है - दलित #पोपुलरफ्रोंट https://t.co/wSTXukjVWA,1
रट @Eyasin_Ikram: @OfficeOfRG Ye सिक्षा वाला मुद्दा काम नेही करेगा.. Election जीतना hain तोह ye Do मुद्दा जरुरु हैं.. \न\न1. मंदिर चाही\ज़े2\एक्स80\एक्सा6,1
@ExpressNewsPK Pop झों pall बाज aa ज वरना is baar इतने जूते परेंगे k मुसलमाँ ho जै ga तु.,1
"""@gupt_naresh @IndiaGiri_ @Rajpal_Yaadav बात करेगें विकास कि आउर् चुनाव ka मुद्दा बनायेंगे मंदिर-मस्जिद",0
रहुल गन्धी ka grandfather फिरोज khan एक मियां मुसलमाँ tha ..तो फिर रहुल गन्धी .गन्धी or हिंदु कइसे हुवा. .\ज़े2\एक्स80\एक्सा6 https://t.co/yw21pmisdV,1
अज हमारे hi mulk mein हमको सर्फ इसलिये निशाना बनाया ज रहा है कि hum मुसलमाँ हैं.मर्कज mein ऐसी हुकूमत\ज़े2\एक्स80\एक्सा6 https://t.co/wZaYk3pSZa,1
@Keh_ke_lungaa @Nikindian00 @HighBPNews @NaughtyAfridian @SAfridiOfficial पाकिस्तानी हूँ मुसलमाँ हूँ मोमिना हूँ गुजराती हूँ आउर् लार्की हूँ,0
@rajput_aditya21 @VinodDuaLive एक case बता proof के साठ love jihad ..क्या हिंदु लड़के मुसलमाँ लडकियों कि जिन्दगी नही बरबाद करते ..,1
@SKTPrakhar @cl_mali @ManojTiwariMP @ArvindKejriwal इससे पटा chalta hain कि लोगो कि सोच कैसी हैं...बात ho रही\ज़े2\एक्स80\एक्सा6 https://t.co/NIIBlQGktp,0
दिल्ली hi नहीं पुरी इण्डिया mein है यह virus,0
"""@VivekmMisra @PradeepPatel_ Ye भौसडिका अपने अपको मुसलमाँ बता taa है",2
सुधार ज tu गया learn to live with peace,0
@AsYouNotWish जै भवनी.\नसम्भुनाथ बहुबली.\नजू मुसलमाँ पुरी दुनिया me कर रहे है ye उसका reaction है.\नमूसल\ज़े2\एक्स80\एक्सा6 https://t.co/2FdttJMuyk,1
@OfficeOfRG Ye सिक्षा वाला मुद्दा काम नेही करेगा.. Election जीतना hain तोह ye Do मुद्दा जरुरु हैं.. \न\न1. मंदिर\ज़े2\एक्स80\एक्सा6 https://t.co/ksSN5D98Hn,0
"""""""अहम्द मियां पतल"""" Ka far दिखा कर कितने election जीत गाये मोड़ी जि. आरएसएस के constitution mein मुसलमाँ होना",1
@jitupatwari @ashokgehlot51 @shaktisinhgohil @INCGujarat @INCIndia @INCMP @rohanrgupta @Radhika_Khera @OfficeOfRG\xe2\x80\xa6 https://t.co/EshPhr0CFd,0
