text,label
"['तुम्हारी', 'औकत', 'क्या', 'है', 'मीडी', 'se', 'छुड़ना', 'अपने', 'बचों', 'ko', 'उनसे', 'जलवाना', 'or', 'rape', 'करवाना', 'लोल', 'नही', 'tum', 'लुल', 'ho', 'Rip']",yes
"['इण्डयन', 'अपनी', 'बहन', 'k', 'साठ', 'rape', 'करते', 'हुए']",yes
"['चटिये', 'पाकिस्तानी', 'लोगो', 'तुमारा', 'घार', 'me', 'तोह', 'ma', 'भैन', 'k', 'b', 'सतहे', 'rape', 'करते', 'है']",yes
"['Are', 'wo', 'तेरी', 'बाजी', 'होंगी', 'jo', 'तुझसे', 'rape', 'करवाती', 'होंगी', 'इसमे', 'क्या', 'है']",no
"['अबे', 'भरथ', 'बाप', 'है', 'ठेरा', 'पाकिस्तान', 'ka', 'terrorism', 'ka', 'भीड़', 'है', 'थुमर', 'सारा', 'देश']",yes
"['यकीन', 'मान', 'बचाय', 'तुझे', 'कुच', 'नही', 'pata', 'असय', 'ही', 'बोली', 'जा', 'रहा', 'ha', 'घर्', 'ज', 'सकूँ', 'say', 'सू', 'ज', 'you', 'know', 'nothing', 'about', 'पाकिस्तान', 'and', 'terrorism']",no
"['अप', 'भि', 'कश्मीरीस', 'पे', 'pallet', 'गुंस', 'कि', 'terrorism', 'use', 'करणा', 'चोर', 'den', 'बलके', 'बहतर', 'hoga', 'कश्मीरीस', 'ko', 'भि', 'चोर', 'den']",no
"['Tum', 'कश्मीर', 'आउर्', 'बलोचिस्तान', 'mein', 'terrorism', 'band', 'क्रो', 'Piece', 'खुदी', 'aa', 'जाये', 'ga']",no
"['हहा', 'भै', 'अप', 'जाके', 'अपने', 'माता', 'गाएं', 'ka', 'पेशाब', 'पीयो', 'Bathroom', 'नहे', 'अपनी', 'मा', 'behn', 'ka', 'rape', 'करने', 'band', 'क्रोर्मी', 'ko', 'रोती', 'नहे', 'डेटे']",no
"['इज्जत', 'se', 'याद', 'अप', 'के', 'घार', 'कि', 'मा', 'behn', 'कि', 'इज्जत', 'बची', 'hoi', 'hay', 'yah', 'Wo', 'किया', 'hay', 'na', 'अज', 'कल', 'इण्डिया', 'main', 'rape', 'कुच', 'जियादा', 'hi', 'ho', 'राह्य', 'hain']",no
"['सही', 'bat', 'है', 'डीडी', 'जि', 'ye', 'हरमी', 'shale', 'असुकत', 'भुल', 'hate', 'है', 'आपणी']",yes
"['वोह', 'to', 'फिल्मो', 'वाला', 'तेरे', 'भै', 'to', 'actual', 'mein', 'rape', 'कर', 'रहे', 'hain', 'पहले', 'अपने', 'अंदर', 'झांक', 'कर', 'देख', 'फिर', 'दूसरों', 'ko', 'बोल']",yes
"['इनको', 'बोलना', 'नही', 'एटा', 'इसी', 'लिए', 'जब', 'लर्की', 'मुझे', 'चोरो', 'कह', 'राह्य', 'hoti', 'ha', 'to', 'wo', 'मुझे', 'छोडो', 'बोलडेटी', 'ha', 'आउर्', 'सले', 'छोडो', 'sun', 'k', 'rape', 'करदेते', 'hain', 'रंदी']",yes
"['I', 'जेज', 'hate', 'ठस', 'looser', 'reason', 'being', 'Jo', 'सला', 'अपने', 'बाप', 'के', 'दिये', 'naam', 'कि', 'इज्जत', 'na', 'कर', 'सका', 'उसे', 'or', 'एक्सप', 'b', 'क्या', 'किया', 'ज', 'सकता', 'है', '12']",yes
"['Ye', 'terrorism', 'इस्लाम', 'ka', 'हिस्सा', 'नहि', 'ha']",no
"['Hum', 'खुद', 'terrorism', 'ka', 'shikar', 'the']",no
"['abey', 'तुम्हारे', 'टट्टू', 'कालबूषण', 'जेसे', 'हरमखोर', 'or', 'फट्टू', 'यहा', 'aa', 'कर', 'terrorism', 'करते', 'hain']",yes
"['इण्डियंस', 'मौका', 'मौका', 'rape', 'and', 'आउर्', 'घटिया', 'एड्स्', 'बनायें', 'बाप', 'बाप', 'करते', 'रहैं', 'Theek', 'है', 'Hum', 'कुच', 'बोल', 'दें', 'तोह', 'yahan', 'sab', 'ko', 'आग', 'लग', 'jati', 'hain']",yes
"['तेरी', 'मा', 'ka', 'rape', 'ho', 'गया', 'ऐसा', 'mat', 'बोल', 'be', 'खुद', 'hi', 'aa', 'गई', 'wo', 'अपनी', 'गांद', 'छुड़वाने', 'उसकी', 'गर्मी', 'देख', 'के', 'tu', 'ठण्डा', 'ho', 'जाएगा']",no
"['कभी', 'rape', 'case', 'किया', 'है']",no
"['Tum', 'kaha', 'se', 'आये', 'ho', 'सबको', 'pata', 'है', 'मुस्लिम', 'इनवाडर्स', 'rape', 'किया', 'tha', 'तुम्हारी', 'दादी', 'ko']",no
"['भट्ट', 'bap', 'bap', 'kra', 'tha', 'na', 'क्या', 'हुआ', 'त्व', 'कहा', 'तथे', 'लोल', 'लंडिस्तान', 'मै', 'तथे', 'किसी', 'rape', 'कि', 'पैदावार', 'इसलिये', 'कहते', 'कम', 'bola', 'Karo']",yes
"['Abey', 'fake', 'अरब', 'अपनी', 'behen', 'ka', 'rape', 'करके', 'थक', 'गया', 'Tum', 'अरब', 'नही', 'ban', 'सकते', 'Tera', 'डीएनए', 'हिंदु', 'tha', 'आउर्', 'हिंदु', 'रहेगा', 'Blood', 'test', 'कारवा']",yes
"['Agar', 'tum', 'दूर', 'se', 'hi', 'बोलोगे', 'टीबी', 'टीके', 'to', 'ठीक', 'नई', 'to', 'hate', 'के', 'चक्कर', 'me', 'निबटा', 'भि', 'देगी', 'तमकोबन्दी', 'कडक', 'है']",no
"['पुरा', 'mood', 'खरब', 'कर', 'किया', 'हेलल', 'पहले', 'se', 'hi', 'mood', 'खरब', 'tha', 'अभ', 'फिर', 'I', 'hate', 'Twitter']",yes
"['salay', 'हमारी', 'जीत', 'ko', 'भे', 'terrorism', 'कहता', 'है']",no
"['Na', 'yr', 'लक्नो', 'क्यू', 'nei', 'जायेंगे', 'हर', 'जगह', 'hate', 'है', 'एसआर']",no
"['चटिये', 'sunn', 'तेरी', 'तरह', 'hum', 'सरक', 'par', 'susu', 'नही', 'करते', 'आउर्', 'लारकियों', 'ko', 'ओज़्ज़त', 'देते', 'है', 'we', 'dont', 'rape', 'them']",no
"['निड्स', 'निधि', 'अज', 'se', 'tu', 'मेरी', 'दुशमन', 'hate', 'u']",yes
"['अभि', 'Na', 'रुकातों', 'नजाने', 'नरेंद्रमोदी', 'Sir', 'कितनी', 'लडकियां', 'कि', 'जिन्दगी', 'बरबाद', 'Ho', 'जायेगी', 'Stop', 'rape', 'मकेंदियाफे', 'स्ट्रिक्टपुनिशॉन्टफर']",no
"['दुशमन', 'ka', 'दुशमन', 'दोस्त', 'होता', 'है', 'na', 'we', 'both', 'hate', 'our', '7', 'फूफोज']",no
"['एक', 'नही', '100', 'cup', 'chai', 'भार', 'के', 'लेलो', 'bus', 'यह', 'terrorism', 'band', 'कर', 'ko', 'Cup', 'se', 'कुच', 'नही', 'होता', 'कश्मीर', 'तोह', 'अब', 'भि', 'हमारा', 'है']",no
"['ओह', 'एसे', 'log', 'भि', 'हैँ', 'Tum', 'एसे', 'लगते', 'नेही', 'ho', 'के', 'तुम्हे', 'koi', 'hate', 'करे']",no
"['Sir', 'hum', 'पीछे', 'इसीलिए', 'है', 'कि', 'देश', 'ka', 'kanoon', 'सही', 'नही', 'है', 'हर', '26म', 'me', 'एक', 'rape', 'होता', 'है', 'भरट', 'me', 'daily', 'koi', 'जवान', 'सहीद', 'होता', 'h', 'border', 'par', 'sir']",yes
"['To', 'chal', 'बोल', 'मोहमद', 'ne', '7', 'साल', 'कि', 'बची', 'ka', 'rape', 'क्या']",no
"['कोशिकच', 'भोसरी', 'k', 'कुते', 'अब', 'एक', 'bap', 'कि', 'उलाद', 'है', 'man', 'ज', 'तेरी', 'मा', 'चुड़', 'गइ', 'सालो', 'क्या', 'बोंका', 'tha', 'rape', 'कि', 'पैदावार', 'salay', 'bathroom', 'बनवाओ']",yes
"['गई', 'हमारी', 'माता', 'है', 'अगय', 'rape', 'K', 'बाद', 'कुच', 'नहि', 'एटा', 'h', 'Rip', 'इण्डयन', 'दरिन्दे']",yes
"['तुझपे', 'गुस्सा', 'इसलिये', 'नहि', 'निकाल', 'rhe', 'कि', 'हार', 'ग्ये', 'इसलिये', 'कि', 'तम', 'मदर्चद', 'terrorist', 'कि', 'औलाद', 'ho', 'आउर्', 'तम', 'भि', 'terrorist', 'i', 'hate', 'पाकिस्तानी', 'कुतते']",yes
"['अज', 'भरट', 'me', 'करोडो', 'log', 'चोरी', 'rape', 'एटीसी', 'करने', 'ko', 'मजबूर', 'है', 'यह', 'sab', 'के', 'जिम्मेदार', 'अप', 'है', 'मोड़ी', 'g', 'क्योकी', 'agar', 'in', 'sab', 'युवाओ', 'ko', 'रोजगार', 'mile']",no
"['नही', 'भै', 'wo', 'नही', 'है', 'hate', 'मल्लु', 'one']",yes
"['नही', 'बिल्कुलभी', 'नहीहते', 'every', 'drop', 'of', 'rain']",yes
"['महावीरबालोत', 'es', 'देश', 'k', 'politician', 'hi', 'एकता', 'se', 'काम', 'नही', 'करते', 'है', 'sir', 'यहा', 'अपने', 'hi', 'अपनों', 'ka', 'rape', 'करते', 'रहते', 'है', 'अपने', 'hi', 'किशनों', 'कि', 'हत्य', 'पिक्टविटर्कोम0औकल्ज4एक']",no
"['द्रद', 'थोड़े', 'hi', 'h', 'अब', '13', 'baar', 'rape', 'हुआ', 'आईसीसी', 'टूर्नामेंट्स', 'm', 'उसका']",no
"['अब', 'बोल', 'match', 'हारना', 'rape', 'होता', 'h']",no
"['इण्डिया', 'is', '2नद', 'in', 'the', 'world', 'for', 'terrorism', 'so', 'आप', 'के', 'मुँह', 'se', 'यह', 'बात', 'जुचती', 'नहीसिर्फ', 'गाये', 'ka', 'गोबर', 'hi', 'जचता', 'hey', 'तुम्हरी', 'मुँह', 'me']",yes
"['सही', 'kaha', 'अपने', 'sir', 'मगर', 'क्या', 'करे', 'ye', 'इण्डिया', 'है', 'यहा', 'लोगो', 'ko', 'career', 'banana', 'है', 'jab', 'इण्डिया', 'k', 'अंदर', 'rape', 'murder', 'होते', 'है', 'tab', 'भि', 'आवाज', 'नही', 'अति', 'h']",no
"['सहरन', 'pur', 'के', 'दलितों', 'कि', 'हत्य', 'आउर्', 'rape', 'पे', 'चुप्पी', 'कियो', 'थि']",no
"['रुक', 'ज', 'अभि', 'behen', 'वापिस', 'aa', 'जाये', 'गि', 'तेरी', 'rape', 'कारवा', 'रही', 'होगी', 'कही', 'पे']",yes
"['हाट', 'may', 'तिरंगा', 'लेके', 'hate', 'mongering', 'होरही', 'है', 'हहाबेंगल', 'के', 'दुशरे', 'पार्ट्स', 'may', 'पाकिस्तानी', 'flag', 'लेके', 'नारेबाजी', 'होरहा', 'हैओ', 'क्या', 'है']",no
"['Cricket', 'k', 'लिए', 'बीएस', 'देश', 'se', 'आवाज', 'निकलती', 'है', 'हर', '26म', 'me', 'एक', 'rape', 'होता', 'है', 'इण्डिया', 'me', 'koi', 'आवाज', 'नही', 'आती', 'क्यो', 'क्योकी', 'career', 'banana', 'है', 'महान', 'h', 'इण्डिया']",yes
"['उसी', 'ka', 'पिछवाड़ा', 'देख', 'के', 'अपनी', 'बहनो', 'ka', 'rape', 'करते', 'ho', 'tum', 'log']",yes
"['रामदान', 'के', 'महना', 'may', 'रंडियें', 'कपरे', 'फेन', 'के', 'a', 'jati', 'ha', 'I', 'hate', 'all', 'live', 'show', 'मजन', 'भेजते', 'ha', 'or', 'यी', 'सनम', 'शैस्त', 'नूर', 'sab', 'बिकाओ', 'Mal', 'ha']",yes
"['अबे', 'हिन्दुस्तानी', 'है', 'hum', 'चाहे', 'कुच', 'करे', 'या', 'कहे', 'Tum', 'जेसे', 'पाकिस्तानी', 'सोच', 'वालो', 'se', 'to', 'terrorism', 'control', 'नहि', 'होता', 'h', 'अपनी', 'चड्डी', 'me', 'rah']",yes
"['अचा', 'hate', 'speech', 'बसी']",no
"['आउर्', 'कश्मीर', 'main', 'अपनी', 'tum', 'terrorism', 'band', 'karo', 'फिर', 'hum', 'se', 'demand', 'karo', 'ओक']",no
"['जनब', '4', 'शादिया', 'करणा', 'rape', 'भि']",no
"['इण्डिया', 'jo', 'कश्मीर', 'main', 'कर', 'रहा', 'he', 'Wo', 'नई', 'नजार', 'एटा', 'अपको', 'बचों', 'old', 'man', 'and', 'वोमन', 'ko', 'शदीद', 'terrorism', 'ka', 'निशना', 'बनाता', 'he', 'बुलेट्स', 'gun', 'भूल']",yes
"['जिस', 'din', 'तेरे', 'जैसे', 'log', 'कश्मीर', 'चोड', 'देंगे', 'यह', 'terrorism', 'खत्म', 'होजयेगा', 'जोह', 'अपने', 'he', 'लोगो', 'ko', 'भड़का', 'देते', 'है', 'पकगैंटमिर्वाईब']",yes
"['हहा', 'भेंचूड़', 'आधा', 'पाकिस्तान', 'terrorism', 'कि', 'वजह', 'se', 'तोह', 'भुखा', 'mar', 'रह', 'है', 'आउर्', 'tu', 'इस्को', 'job', 'देगा', 'जाके', 'कही', 'आउर्', 'tu', 'टिमेपास', 'कर', 'चुपे']",no
"['आपने', '135', 'crore', 'इण्डयन', 'ko', 'धोखा', 'दियाघर', 'थोड़ी', 'शर्म', 'h', 'कालीपट्टी', 'terrorism']",yes
"['नरेंद्रमोदी', 'अमितशाह', 'president', 'post', 'के', 'लिए', 'भि', 'राजनीति', 'करते', 'hoi', 'hate', 'this', 'पार्टिडलिट', 'ko', 'vote', 'माँगना', 'election', 'के', 'time']",yes
"['Jab', 'tum', 'पैडा', 'howe', 'thy', 'os', 'वक्त', 'भि', 'इण्डिया', 'me', 'rape', 'होते', 'thy', 'or', 'tum', 'ओसी', 'ka', 'result', 'ho']",no
"['फिर', 'rishi', 'कपूर', 'sab', 'se', 'पहली', 'आप', 'कश्मीर', 'se', 'अपनी', 'army', 'निकालो', 'na', 'यार', 'आप', 'khula', 'terrorism', 'karo', 'or', 'सर्फ', 'Blame', 'karo', 'पाकिस्तान', 'par']",no
"['अर्विन्दकेज्रीवाल', 'sir', 'थोडा', 'time', 'निकाल', 'आरटीआई', 'act', '2005', 'ka', 'rape', 'एनडीएमसी', 'कइसे', 'कर', 'रही', 'है', 'खुद', 'देख', 'लीजियेक', 'seat', 'par', 'आप', 'भि', 'विराजमान', 'हैप्टी', 'पिक्टविटॉर्कमस54पीबीबी0ऐ']",no
"['आईसीसी', 'रैंकिंग', 'अज', 'नो6', 'हुई', 'है', 'पाक', 'कीक', 'match', 'जीत', 'लिया', 'लग्ता', 'क्या', 'जीत', 'लिइटर्रोरिस्माराइम्राल्टलेलेट', 'एतब्सब', 'कुच', 'add', 'कर', 'डाला', 'लोलो']",no
"['I', 'dont', 'hate', 'इंडियामरी', 'koi', 'जाती', 'दुश्मनी', 'थोरी', 'hi', 'h', 'आप', 'सियोर', 'रही', 'खैल', 'कि', 'बाटो', 'हार', 'जीट', 'tou', 'खैल', 'मन', 'hi', 'hoti', 'h']",no
"['ye', 'सबसे', 'bas', 'प्यार', 'करते', 'h', 'hate', 'नही', 'पिक्चवित्तोंचोण्ट्रीक2अ']",no
"['हहा', 'नही', 'mere', 'किस', 'कम', 'कि', 'यहँ', 'सेख', 'b', 'जाओं', 'to', 'भोल', 'jati', 'I', 'hate', 'पश्तो', 'वेगोल्ल']",yes
"['Ar', 'हा', 'भुल', 'गया', 'may', 'तुझे', 'Kaha', 'ye', 'समझ', 'आयेगा', 'तुझे', 'बीएस', 'rape', 'करणा', 'आयेगा']",no
"['रही', 'बात', 'terrorism', 'कि', 'to', 'किसी', 'k', 'दिल', 'ko', 'दिखाने', 'वालय', 'जुबान', 'se', 'कहाय', 'हुए', 'अल्फाज', 'भि', 'terrorism', 'hi', 'होते', 'hain']",no
"['Ye', 'भरवा', 'sir', 'kaha', 'se', 'है', 'कश्मीर', 'me', 'innocent', 'ko', 'मरते', 'hain', 'or', 'terrorism', 'b', 'मुस्लिम']",yes
"['अलीफराज15', 'सीपीसी', 'बनाने', 'के', 'लिए', 'पैकिस्टानवर्ल्ड', 'terrorism', 'corridor', 'पहले', 'band', 'karo', 'गाढ़े', 'कश्मीर', 'ka', 'सपना', 'देख', 'रहे', 'है']",yes
"['अपने', 'जसूस', 'पाकिस्तान', 'भेज', 'कर', 'terrorism', 'ka', 'इल्ज़ाम', 'ham', 'प्र', 'लगाता', 'हशरम', 'कर']",yes
"['कावी', 'raj', 'जिस', 'din', 'आपकी', 'बेटी', 'ko', 'koi', 'आपके', 'सामने', 'rape', 'करेगा', 'उस', 'din', 'समझ', 'नहि', 'आयेगा', 'कि', 'देशभक्ति', 'क्या', 'hoti', 'है']",yes
"['भरवे', 'कल्बोशन', 'mo', 'tum', 'भेजो', 'कश्मीर', 'me', 'tum', 'लोगो', 'ko', 'maro', 'or', 'terrorism', 'ko', 'him', 'band', 'क्रेभरवा', 'गिर', 'chal', 'निकाल']",yes
"['Is', 'pic', 'मै', 'जिसका', 'rape', 'ho', 'रहा', 'है', 'wo', 'तेरी', 'मा', 'है', 'क्या', 'be', 'मदरचोड़']",no
"['मान', 'lete', 'hain', 'आउर्', 'hate', 'करणा', 'start', 'कर', 'देते', 'hain']",no
"['अबी', 'rape', 'ka', 'डिटेल्स', 'dene', 'जाऊँगा', 'to', 'तम', '2नो', 'कहोगे', 'कि', 'मजहब', 'बिच', 'me', 'la', 'रह', 'है', 'जि', 'हा', 'mostly', 'rape', 'me', 'तहरे', 'भै', 'hi', 'accused', 'होते', 'है']",no
"['लोल', 'अब', 'अयान', 'बुरा', 'ho', 'ज्ञा', 'Jab', 'Maya', 'ne', 'fake', 'rape', 'case', 'mein', 'फँसाया', 'to', 'भि', 'Maya', 'अच्ची', 'थिडॉबल', 'standard', 'बेहद']",no
"['चचा', 'अप', 'start', 'करते', 'है', 'फेले', 'terrorism', 'कि', 'नाथ', 'ham', 'ne', 'कि', 'थि', 'Or', 'jo', 'कश्मीर', 'me', 'terrorism', 'फ्ल्', 'k', 'रखी', 'हुई', 'ha', 'Wo', 'भि', 'बताओ', 'जारा']",no
"['कुतते', 'to', 'tum', 'होतुम', 'जैसे', 'log', 'terrorism', 'के', 'अलवा', 'कुच', 'ni', 'जानते', 'shame', 'on', 'पाकिस्तान']",yes
"['गन्दगी', 'के', 'ढेर्', 'se', 'tum', 'jess', 'पिल्ले', 'पीड़ा', 'होते', 'hen', 'rape', 'कि', 'पैदवार', 'ho', 'tum', 'log']",yes
"['पहली', 'तुम्हारे', 'army', 'तुम्हे', 'protect', 'करले', 'from', 'terrorism', 'वोही', 'enough', 'hoga', 'कश्मीर', 'to', 'door', 'k', 'बात', 'है']",yes
"['शर्म', 'नही', 'आती', 'सोच', 'केर', 'कि', 'एक', 'din', 'तुम्हारे', 'बचों', 'ka', 'भि', 'सिरियंस', 'जैसा', 'हाल', 'hoga', 'wo', 'भि', 'तुम्हारी', 'ignorance', 'कि', 'वजह', 'सेटररिज्म', 'पाकिस्तान']",yes
"['Uncle', 'जि', 'पिछली', '50', 'साल', 'se', 'किया', 'कश्मीर', 'mein', 'आप', 'ko', 'इण्डिया', 'ka', 'terrorism', 'नजार', 'नहि', 'आता', 'आपणी', 'सूच', 'positive', 'रखो', 'bas', 'Sab', 'theek', 'ho', 'jay', 'ga']",no
"['उमराह', 'के', 'बाद', 'भि', 'terrorism', 'se', 'किनारा', 'na', 'किया', 'to', 'फैदा', 'क्या', 'हुआ', 'हट्टप्षस्थस्थायुलिंचानिल्टाउटस876816193411141632', '…']",no
"['जिन', 'par', 'भरट', 'करोड़ों', 'खर्च', 'करता', 'है', 'वे', 'पाक', 'se', 'हर', 'कर', 'ate', 'hain', 'जिन', 'par', 'हजारों', 'खर्च', 'hate', 'hain', 'वो', 'पाक', 'ko', 'mar', 'के', 'ate', 'Hain']",yes
"['Gud', 'job', 'लगे', 'रहो', 'मोड़ी', 'Yogi', 'के', 'पीछे', 'salary', 'बढती', 'जाएगी', 'आपके', 'भै', 'ko', 'to', 'नितिश', 'जि', 'ne', 'rape', 'करने', 'के', 'बाद', 'भि', 'बचा', 'hi', 'लिया']",no
"['Tum', 'बेशक', 'जीतो', 'But', 'घरीब', 'आर्टन', 'ka', 'rape', 'band', 'कर', 'दु', 'yar', 'सारा', 'एशिया', 'बदनाम', 'हू', 'रहा', 'hay']",no
"['Tu', 'log', 'ye', 'q', 'भुल', 'hate', 'जि', 'कि', 'tum', 'इण्डिया', 'se', 'निकले', 'ho']",no
"['पाकी', 'log', 'ज्यादा', 'hate', 'करते', 'hain']",no
"['परशुरम', 'किल्ड', 'क्षत्रिय', 'than', 'व्ह्यक्षत्रियास', 'dont', 'hate', 'him', 'or', 'oppose', 'him']",no
"['But', 'I', 'hate', 'your', 'फटिचर', 'कृष्ण', 'तोहमें', 'सिखाऊँगा', 'नहीं', 'उस्को', 'देखनाओह', 'एक', 'hi', 'चेद', 'कि', 'बडिया', 'ho', 'रही']",yes
"['Per', 'अजमेर', 'के', 'नल', 'गुदम', 'के', 'अद्धाकृ', 'un', 'booster', 'pump', 'ko', 'नही', 'hate', 'रहे', 'ह्य', 'or', 'na', 'he', 'un', 'per', 'koi', 'कारवाहे', 'केर', 'रहे', 'ह्य', 'अजमेर', 'लाखें', 'खोतरी']",yes
"['भै', 'sab', 'पाकिस्तान', 'हस', 'nothing', 'to', 'do', 'with', 'terrorism', 'अप', 'ka', 'Raw', 'ka', 'banda', 'हमरी', 'mulk', 'main', 'दहशत', 'गर्दी', 'कार्टी', 'हुए', 'पकड़ा', 'गया']",no
"['Barra', 'incident', 'mein', 'एक', 'बच्ची', 'ka', 'rape', 'हुआ', 'आईसी', 'mein', 'आउर्', 'आपके', 'प्यारे', 'थल्ले', 'अपपोलिस', 'hospital', 'management', 'आउर्', 'rapist', 'ko', 'बचा', 'रहे', 'the']",yes
"['I', 'hate', 'पीपीएल', 'who', 'tweet', 'like', 'तत्विंदगी', 'झंड', 'है', 'आउर्', 'इन्हे', 'चुड़ाई', 'कि', 'पड़ी', 'है']",yes
"['we', 'arent', 'आप', 'खुद', 'cricket', 'आउर्', 'terrorism', 'ko', 'लेके', 'अगये', 'अभि', 'tu', 'सर्फ', 'main', 'ne', 'jawab', 'डिया', 'agar', 'सराय', 'पाकिस', 'अजये', 'gay', 'to', 'आप', 'गाये', 'लोल']",no
"['अप', 'भि', 'terrorism', 'बंद', 'क्रय', 'कश्मीर', 'मै', 'गुरत', 'मै', 'बलोचिस्तान', 'मै', '100', 'आजादी', 'कि', 'तहरीक', 'इण्डिया', 'मै', 'start', 'है']",no
"['कमीनों', 'terrorism', 'तोह', 'tum', 'लॉगों', 'ne', 'मचाई', 'हुई', 'है', 'अज', 'pata', 'chal', 'गया', 'tum', 'लोगों', 'ko', 'kai', 'बाप', 'बाप', 'होता', 'है', 'हट्टप्षस्थस्थाइटेल्शेस्थाइटस875447907922567170', '…']",no
"['I', 'hate', 'लाऊ', 'स्टोरीस']",no
"['कश्मीर', 'मेई', 'terrorism', 'चोर', 'दें', 'बलोचिस्तान', 'चोर', 'de', 'आर्टो', 'ka', 'rape', 'band', 'करेई', 'आउर्', 'टायलेट्स', 'लगवा', 'ले']",no
"['क्या', 'हुआ', 'है', 'देश', 'ko', 'लांगड़ा', 'tha', 'लांगड़ा', 'है', 'koi', 'ईमानदारी', 'se', 'देश', 'चला', 'lo', 'मोड़ी', 'जि', 'भूट', 'कर', 'li', 'मैटंग्स', 'अब', 'to', 'कुच', 'क्रो', 'रोज', 'rape', 'ho', 'rhe', 'h', 'कुच', 'क्रो']",yes
"['विरेंदरसहवाग', 'चूजे', 'भि', 'पाक', 'पाक', 'पाक', 'पाक', 'करते', 'hain', 'naa', 'अज', 'rape', 'के', 'बाद', 'चूजे', 'मारने', 'तोह', 'नई', 'शुरु', 'करदीय', 'पकिस्तानपैंडबाद']",no
"['Beta', 'तेरी', 'चुड़', 'गइ', 'na', 'अब', 'कुते', 'कि', 'trah', 'मात', 'रोह', 'किसी', 'rape', 'कि', 'पैदावार', 'सला', 'रंदी', 'ka', 'बचा', 'अब', 'त्व', 'तौरे', 'ho', 'salay']",no
"['Beta', 'terrorism', 'ka', 'बाप', 'है', 'इण्डिया', 'Tou', 'कश्मीर', 'कि', 'बात', 'Q', 'ni', 'करता']",no
"['आउर्', 'अप', 'लोगो', 'k', 'yahan', 'रोज', 'होता', 'hoga', 'बाप', 'बेटी', 'ka', 'rape', 'केरे']",no
"['इस्को', 'जीतना', 'hate', 'करती', 'hoon', 'शयद', 'he', 'किसी', 'आउर्', 'ko', 'करु', 'चिपकू', 'किसी', 'ka', 'भि', 'fan', 'ban', 'जता', 'है', 'देख', 'के']",yes
"['मसधोनी', 'मही', 'tu', 'कुतते', 'ka', 'बच्चा', 'निकला', 'क्या', 'यर्रमा', 'कासमजस्त', 'hate', 'उभें', 'के', 'लॉड', 'तेरी', 'मा', 'कि', 'भौसडिके']",yes
"['Trophy', 'नहि', 'अपने', 'देश', 'के', 'terrorism', 'ko', 'रोको']",no
"['Waise', 'जीत', 'गाये', 'अपने', 'kaha', 'tha', 'जीतने', 'देंगे', 'to', 'terrorism', 'band', 'कर', 'देंगे']",no
"['आउर्', 'जहा', 'तक', 'terrorism', 'कि', 'bat', 'ha', 'wo', 'tum', 'लोगों', 'ne', 'e', 'शुरु', 'किया', 'हुआ', 'ha', 'हमारे', 'mulk', 'ma', 'भि']",no
"['तेरे', 'हर', 'प्र', 'नहि', 'भरट', 'ko', 'बेचने', 'प्र', 'I', 'hate', 'यह', 'उमीद', 'नहि', 'थि', 'भै', 'तुझसे']",yes
"['Sir', 'we', 'all', 'know', 'कुच', 'नही', 'hi', 'ho', 'सकता', 'jab', 'तक', 'WORLD', 'terrorism', 'के', 'against', 'खडा', 'नही', 'होता', 'हर', 'koi', 'अपने', 'हिसाब', 'se', 'इसकी', 'definition', 'डेटा', 'है']",no
"['भै', 'हार', 'गाये', 'तोह', 'हार', 'गाये', 'क्य', 'h', 'उसमे', 'अब', 'जड़ेजा', 'ne', 'हराया', 'ya', 'amir', 'ne', 'rape', 'किया', 'एक', 'hi', 'बात', 'h']",no
"['बीसी', 'अज', 'to', 'दिल', 'कर', 'रहा', 'है', 'खुद', 'ka', 'rape', 'कारवा', 'लु', 'हार', 'se', 'mood', 'खराब', 'ho', 'ज्ञा']",no
"['तुम्हारे', 'यहा', 'to', 'बहनो', 'se', 'सादी', 'hi', 'कर', 'lete', 'ho', 'fir', 'rape', 'ko', 'सादी', 'ka', 'naam', 'de', 'देते', 'ho']",no
"['अरे', 'yr', 'ye', 'log', 'अपने', 'अब्बा', 'huzoor', 'k', 'साठ', 'b', 'एसे', 'he', 'करते', 'होंगहें', 'respect', 'करणा', 'किसी', 'ne', 'सिखाया', 'he', 'ni', 'सर्फ', 'terrorism', 'करणा', 'सिखाया', 'h']",no
"['गलती', 'sab', 'se', 'hoti', 'है', 'par', '125सीआर', 'लोगो', 'ko', 'फर्क', 'नहि', 'पड़ता', 'है', 'par', 'तुमने', 'jo', 'अज', 'किया', 'I', 'hate', 'u', 'man']",yes
"['abey', 'चटिये', 'ye', 'कश्मीर', 'है', 'We', 'hate', 'इण्डिया', 'neither', 'r', 'we', 'a', 'part', 'of', 'इटिंडिया', 'हस', 'जेएस', 'औच्यूपाइड', 'इतजा', 'k', 'हार', 'ka', 'sog', 'मनाओगे', 'ka', 'मूत्र', 'पियो']",no
"['abb', 'terrorism', 'ढक', 'रह', 'ha', 'धमकी', 'खुद', 'hi', 'खुद', 'ko', 'data', 'ha', 'or', 'naam', 'हमारा', 'bad', 'naam']",no
